28.8,0.490614,0.0509182
29,0.559124,0.0306098
29.2,0.563584,0.0142565
29.4,0.505904,0.110841
29.6,0.51155,0.0411316
29.8,0.562202,0.0577449
30,0.49853,-0.0664183
30.2,0.50958,0.0679775
30.4,0.584071,-0.104209
30.6,0.517869,0.0449407
30.8,0.511074,-0.0734857
31,0.535225,0.0560068
31.2,0.43777,-0.105985
31.4,0.490098,-0.000487059
31.6,0.482572,0.0667725
31.8,0.419668,-0.0756783
32,0.503448,0.0862583
32.2,0.491606,-0.00436971
32.4,0.489028,-0.0248205
32.6,0.462745,-0.0199471
32.8,0.493459,0.00251766
33,0.47554,-0.0801806
33.2,0.52122,0.0391199
33.4,0.527939,0.0191254
33.6,0.448047,0.0661466
33.8,0.46702,-0.000809431
34,0.413075,0.0152127
34.2,0.393595,-0.0907293
34.4,0.446805,0.0397249
34.6,0.436937,-0.020252
34.8,0.427456,0.0214186
35,0.505329,0.0300819
35.2,0.486841,0.0507621
35.4,0.474299,-0.0328912
35.6,0.39882,0.0228112
35.8,0.391161,0.0169575
36,0.357595,0.051246
36.2,0.459616,-0.0498453
36.4,0.473641,0.0674894
36.6,0.434035,0.0143965
36.8,0.350844,0.00107412
37,0.442224,-0.0278359
37.2,0.340392,0.022108
37.4,0.452001,-0.0141322
37.6,0.404981,-0.0606857
37.8,0.3993,0.00792687
38,0.372772,-0.0156983
38.2,0.422631,0.0513433
38.4,0.361543,0.0732371
38.6,0.346091,0.0285327
38.8,0.32128,0.0640649
39,0.36342,-0.0667454
39.2,0.361408,0.0147235
39.4,0.35431,-0.0261886
39.6,0.381572,-0.0048801
39.8,0.369742,0.0028027
40,0.391631,-0.00867935
40.2,0.291797,-0.00504348
40.4,0.354939,-0.0670171
40.6,0.327492,-0.049823
40.8,0.321508,-0.0349695
41,0.390653,0.00683115
41.2,0.317038,-0.0248445
41.4,0.375043,0.107245
41.6,0.376841,0.00201304
41.8,0.333027,-0.00101309
42,0.276817,-0.0261191
42.2,0.239482,-0.0328953
42.4,0.347407,0.0624374
42.6,0.348547,-0.0521954
42.8,0.361841,0.0330842
43,0.338712,-0.0546125
43.2,0.288767,0.048825
43.4,0.251879,-0.0560821
43.6,0.34375,-0.043364
43.8,0.250886,-0.035544
44,0.30664,0.0607138
44.2,0.286026,-0.0244058
44.4,0.275124,0.0301117
44.6,0.32096,-0.0130338
44.8,0.249375,-0.00473721
45,0.248446,0.00447787
45.2,0.295076,0.0296437
45.4,0.319631,-0.00892724
45.6,0.340104,0.0775131
45.8,0.276188,-0.0351341
46,0.29091,-0.0127755
46.2,0.349727,0.0274291
46.4,0.267268,0.0291328
46.6,0.284084,-0.00668636
46.8,0.309558,0.0307912
47,0.22929,-0.0936286
47.2,0.294173,-0.0275097
47.4,0.269343,0.0596379
47.6,0.353131,-0.0042017
47.8,0.322329,0.00659135
48,0.317006,0.0182327
48.2,0.273421,-0.0564614
48.4,0.263215,0.0901914
48.6,0.310781,-0.0459533
48.8,0.223848,0.0487832
49,0.323728,-0.0205925
49.2,0.239393,-0.0220501
49.4,0.307933,-0.00906715
49.6,0.207453,0.0965213
49.8,0.273996,0.0222059
50,0.190305,-0.0642276
50.2,0.236009,0.0828977
50.4,0.241534,-0.0338707
50.6,0.303705,-0.00377555
50.8,0.263175,0.023885
51,0.231535,0.0145282
51.2,0.290667,0.0199253
51.4,0.277828,0.0206238
51.6,0.317174,0.0910433
51.8,0.22397,0.0587676
52,0.278634,0.10631
52.2,0.250226,0.0123171
52.4,0.250133,-0.0210605
52.6,0.272133,-0.00238086
52.8,0.239479,-0.0266687
53,0.244631,0.0372176
53.2,0.224323,0.0302467
53.4,0.205593,0.0102843
53.6,0.278942,0.06864
53.8,0.263843,0.0315847
54,0.303507,-0.0172213
54.2,0.262948,-0.00328329
54.4,0.230074,0.0294115
54.6,0.240432,0.0463681
54.8,0.236301,-0.0523747
55,0.230041,0.0486652
55.2,0.271483,-0.0469574
55.4,0.210126,0.0496305
55.6,0.166797,0.00265455
55.8,0.195839,0.0125886
56,0.21617,-0.00891206
56.2,0.171853,0.0224336
56.4,0.28402,-0.0151151
56.6,0.231254,0.000709049
56.8,0.177432,-0.0462947
57,0.184281,-0.0192213
57.2,0.226994,-0.00982682
57.4,0.227928,0.0438921
57.6,0.292034,0.0149643
57.8,0.201843,0.0264845
58,0.255852,-0.0112667
58.2,0.25118,0.0355366
58.4,0.173497,0.0408809
58.6,0.238693,-0.0832463
58.8,0.223302,0.0943857
59,0.269785,0.00483656
59.2,0.211973,-0.0301159
59.4,0.227046,-0.0342233
59.6,0.179687,0.0706987
59.8,0.198631,-0.0313257
60,0.0854992,0.00869894
60.2,0.194319,-0.0745817
60.4,0.163861,0.00401928
60.6,0.194769,-0.0206476
60.8,0.286913,0.0319351
61,0.12821,-0.00159817
61.2,0.154377,0.034645
61.4,0.237394,0.00174618
61.6,0.248209,0.102279
61.8,0.181887,-0.0489517
62,0.185896,-0.0608988
62.2,0.237471,0.00989443
62.4,0.104805,0.0211982
62.6,0.173276,0.0313994
62.8,0.221172,0.0439086
63,0.205305,0.0297066
63.2,0.150235,0.0373374
63.4,0.185872,0.0529626
63.6,0.244424,-0.0555794
63.8,0.165253,-0.0126052
64,0.105381,0.0415624
64.2,0.139421,-0.0582665
64.4,0.180463,0.0465471
64.6,0.181647,-0.0492644
64.8,0.149293,0.0519961
65,0.21793,0.0316907
65.2,0.169045,0.00727468
65.4,0.168775,-0.0680727
65.6,0.125162,0.0504087
65.8,0.182843,0.0415235
66,0.218683,-0.0879828
66.2,0.212126,0.0481367
66.4,0.152399,0.0880787
66.6,0.202018,0.00525759
66.8,0.142587,-0.0220528
67,0.249064,0.0155232
67.2,0.181208,0.0477361
67.4,0.148164,0.0379595
67.6,0.170433,-0.0359968
67.8,0.219506,-0.00836726
68,0.125293,0.0580542
68.2,0.110451,0.0217624
68.4,0.174597,0.00339128
68.6,0.205951,0.041745
68.8,0.261443,-0.0161324
69,0.134822,-0.0400086
69.2,0.156252,-0.000910118
69.4,0.164491,-0.011912
69.6,0.14704,0.0566346
69.8,0.208558,-0.0757789
70,0.124441,0.00572988
70.2,0.188877,-0.0299849
70.4,0.0905593,-0.00217887
70.6,0.187987,0.044624
70.8,0.141276,-0.0283471
71,0.157491,-0.0236785
71.2,0.243367,-0.00857881
71.4,0.0919996,0.0461633
71.6,0.172557,-0.0311068
71.8,0.222907,-0.0407074
72,0.136254,-0.0566587
72.2,0.129115,0.0546266
72.4,0.116968,0.0562736
72.6,0.103574,0.0158001
72.8,0.0274786,-0.0371376
73,0.223292,-0.0269072
73.2,0.137041,-0.00801601
73.4,0.0988769,-0.0234421
73.6,0.164371,0.00894432
73.8,0.194706,0.0308358
74,0.196258,-0.00128037
74.2,0.0924039,0.029632
74.4,0.151904,-0.0355251
74.6,0.126701,0.00984916
74.8,0.199073,-0.0327076
75,0.11858,-0.0338577
75.2,0.116374,-0.0287262
75.4,0.131186,-0.0550521
75.6,0.218004,0.0546505
75.8,0.182608,-0.0138764
76,0.142257,-0.0194833
76.2,0.205937,-0.012593
76.4,0.103932,-0.0348877
76.6,0.201626,0.0790242
76.8,0.212624,-0.00755124
77,0.0870283,0.00575766
77.2,0.0920096,0.00535045
77.4,0.224996,-0.079529
77.6,0.177829,0.0593676
77.8,0.197594,-0.0134508
78,0.120664,0.00287148
78.2,0.144479,0.0265591
78.4,0.11916,0.0157509
78.6,0.108519,0.0543857
78.8,0.145938,-0.0162992
79,0.0607854,-0.0582424
79.2,0.100022,0.0647148
79.4,0.201928,-0.0832774
79.6,0.14168,-0.0209643
79.8,0.106569,-0.0224585
80,0.166421,0.0760389
80.2,0.105725,-0.010893
80.4,0.139002,-0.0819234
80.6,0.126676,0.0622705
80.8,0.154141,0.0433815
81,0.133854,-0.0202121
81.2,0.0777351,-0.0161334
81.4,0.143362,0.00685162
81.6,0.104945,0.0281429
81.8,0.0713543,-0.0319347
82,0.112793,-0.0326868
82.2,0.153861,-0.0235088
82.4,0.134641,0.0410305
82.6,0.170013,0.0284079
82.8,0.125916,0.0734374
83,0.15243,-0.00879677
83.2,0.0811791,0.0122368
83.4,0.0203187,-0.0369595
83.6,0.123834,0.0818309
83.8,0.121184,0.00334343
84,0.108971,-0.0949632
84.2,0.0865941,0.0232255
84.4,0.0972525,0.0703558
84.6,0.0980553,0.00851653
84.8,0.117139,-0.0383288
85,0.0556123,-0.0523307
85.2,0.0750609,0.0621785
85.4,0.160991,0.0488422
85.6,0.0829895,0.0118155
85.8,0.145603,0.0282043
86,0.0949042,0.0313015
86.2,0.0780767,0.033592
86.4,0.0843524,-0.017396
86.6,0.107986,-0.0461342
86.8,0.0595429,0.0449095
87,0.124612,-0.0462318
87.2,0.131233,0.114379
87.4,0.161642,-0.0467837
87.6,0.144898,0.0460315
87.8,0.130477,0.0414654
88,0.0833416,-0.0275656
88.2,0.0292461,0.0522884
88.4,0.151855,-0.0238767
88.6,0.0900078,-0.00135677
88.8,0.129975,-0.0634855
89,0.123823,-0.0430972
89.2,0.131162,0.00462034
89.4,0.108936,0.00142161
89.6,0.102049,-0.0188954
89.8,0.0684091,-0.0682881
90,0.198039,0.0415603
90.2,0.075676,0.0496521
90.4,0.132293,0.016225
90.6,0.100961,-0.0237846
90.8,0.113784,0.0818694
91,0.059742,0.00514503
91.2,0.185639,-0.00357115
91.4,0.0774647,0.0378657
91.6,0.105786,-0.0184147
91.8,0.147841,0.0339134
92,0.0813506,0.0434312
92.2,0.138664,-0.000259303
92.4,0.128932,-0.00191919
92.6,0.142951,0.00169916
92.8,0.0561143,-0.00429809
93,0.107928,-0.0116918
93.2,0.116653,-0.0459927
93.4,0.0996101,0.00312282
93.6,0.105701,0.0320613
93.8,0.0930478,0.0270427
94,0.130449,0.00430238
94.2,0.0920638,0.0196059
94.4,0.118556,-0.00850112
94.6,0.155166,-0.0139987
94.8,0.0959656,0.0334952
95,0.0752169,0.0237192
95.2,0.0939197,-0.0374584
95.4,0.0919541,-0.00524937
95.6,0.0105604,-0.0289972
95.8,0.144656,-0.0248239
96,0.0195067,0.0239027
96.2,0.119772,-0.0981616
96.4,0.114683,0.0287037
96.6,0.0498172,-0.018626
96.8,0.113342,0.00140695
97,0.10233,0.00733379
97.2,0.0804497,-0.0407498
97.4,0.163511,-0.0260144
97.6,0.0807677,-0.0332701
97.8,0.0767007,-0.0270037
98,0.0971282,0.00928057
98.2,0.0837296,0.00734816
98.4,0.129675,0.00921982
98.6,0.084418,-0.0486497
98.8,0.103207,0.0666507
99,0.0632241,0.0446896
99.2,0.10347,-0.0469394
99.4,0.0514499,-0.062267
99.6,0.0787431,0.0242651
99.8,0.107489,0.0344136
100,0.0959863,0.00962758
100.2,0.0904876,-0.0787946
100.4,0.102657,0.00289321
100.6,0.00308537,-0.000504288
100.8,0.110862,0.010845
101,0.128058,0.0215929
101.2,0.140773,-0.0311639
101.4,0.018064,0.0196723
101.6,0.107951,0.0399261
101.8,0.107098,-0.00733176
102,0.0946895,0.0442249
102.2,0.102251,-0.0270785
102.4,-0.0124046,-0.0730504
102.6,0.120318,-0.00298198
102.8,0.0589242,0.0117557
103,0.0253624,0.00357471
103.2,0.100023,0.0252222
103.4,0.0906502,-0.0326793
103.6,0.113039,-0.0449443
103.8,0.129953,-0.00233864
104,0.0692792,-0.00460877
104.2,0.103117,-0.0428021
104.4,0.119072,-0.0510749
104.6,0.0823049,-0.00268868
104.8,0.0581807,-0.0222722
105,0.168608,-0.10532
105.2,-0.0133892,0.0041925
105.4,0.0959518,-0.0364102
105.6,0.076467,0.0533449
105.8,0.0569988,-0.0132681
106,0.144201,0.0248652
106.2,0.0603441,-0.00442231
106.4,0.080005,-0.0220651
106.6,0.0770393,0.0101049
106.8,0.0339458,-0.0126873
107,0.115549,0.061461
107.2,0.0982753,0.0532775
107.4,0.0762998,0.0203617
107.6,0.103117,-0.0978486
107.8,0.0670007,-0.0157749
108,0.0600791,0.00609722
108.2,0.0932239,-0.0303347
108.4,0.11207,-0.00590942
108.6,0.13376,-0.0258037
108.8,0.0970909,-0.025914
109,0.155029,-0.0303935
109.2,0.0746468,-0.0126853
109.4,0.120216,-0.0601771
109.6,0.0684509,0.0345341
109.8,0.122383,-0.0443364
110,0.0778447,-0.000749424
110.2,0.0756855,-0.018362
110.4,0.0917445,0.0163462
110.6,0.0651137,-0.0325588
110.8,0.0672499,-0.0674945
111,-0.00633302,0.0248411
111.2,0.0399155,0.036711
111.4,0.102728,-0.0337058
111.6,0.064891,-0.0302074
111.8,0.0761335,-0.0232682
112,0.0491652,-0.102829
112.2,0.0955005,0.0324986
112.4,0.0647256,-0.0476106
112.6,-0.00961156,0.0365647
112.8,0.0695989,-0.0356209
113,0.0936107,0.0209998
113.2,0.0816057,-0.0182504
113.4,0.0262367,-0.0140929
113.6,0.0380316,-0.000288283
113.8,0.0527762,0.0142412
114,0.0731316,-0.0206093
114.2,0.10532,-0.0280335
114.4,0.153233,-0.0168132
114.6,0.0553795,-0.00100693
114.8,0.06248,-0.0363794
115,0.109054,0.0112679
115.2,0.0556385,-0.0393395
115.4,0.106224,0.0345144
115.6,0.0853175,0.0960104
115.8,0.104174,-0.0266629
116,0.0414203,0.0195743
116.2,0.137766,-0.0432597
116.4,0.00222262,-0.0367324
116.6,0.145274,0.0214721
116.8,0.0472151,0.0201965
117,0.0956709,0.0207989
117.2,0.0940409,-0.114177
117.4,0.0781344,-0.0260145
117.6,0.0808051,0.0259047
117.8,0.173002,-0.00913972
118,0.0218732,0.003427
118.2,0.0815524,-0.0337803
118.4,0.0756295,-0.0170874
118.6,0.0491761,-0.073811
118.8,0.0898378,0.0619566
119,0.0658609,0.0201354
119.2,0.0807074,0.0191937
119.4,0.0210286,-0.0212148
119.6,0.101353,0.0702888
119.8,0.108402,0.006645
120,0.003221,-0.00762875
120.2,-0.00078797,-0.0292832
120.4,0.105448,0.0745748
120.6,0.0575686,-0.0315109
120.8,-0.00715447,-0.0894522
121,0.0311906,-0.00232471
121.2,0.0826083,-0.0161946
121.4,0.0835935,-0.051456
121.6,0.06248,-0.0368887
121.8,0.0227234,0.130951
122,0.0328001,-0.0218726
122.2,0.109739,-0.0326563
122.4,0.0229389,-0.0458726
122.6,0.0685959,0.0447718
122.8,0.07999,0.0554788
123,0.0700713,-0.0230049
123.2,-0.00364849,0.0108155
123.4,0.0832554,-0.000964016
123.6,0.0894236,0.038292
123.8,0.0270903,-0.00557352
124,0.0907334,0.0188316
124.2,0.153832,-0.00795998
124.4,0.0211365,0.0244795
124.6,0.013326,0.0636981
124.8,0.0563383,0.0148988
125,0.00718436,-0.000967882
125.2,0.132361,-0.0932182
125.4,0.0372839,0.0205151
125.6,0.0249324,0.012622
125.8,0.101727,-0.0113848
126,0.0440949,-0.0226626
126.2,0.0828132,0.00672329
126.4,0.0543634,-0.0357025
126.6,0.0681738,-0.0628234
126.8,0.00806303,0.045145
127,0.0156816,-0.00466108
127.2,0.0335896,0.0718487
127.4,0.11435,0.0552519
127.6,0.0542204,-0.013997
127.8,0.0675092,0.0698903
128,0.0241737,-0.0560251
128.2,0.106166,0.0545249
128.4,0.0753443,0.00109094
128.6,0.0616278,-0.0579596
128.8,0.0707864,-0.0447055
129,0.0600723,-0.0242224
129.2,0.0719666,0.0584561
129.4,0.100116,0.0117747
129.6,0.109255,-0.00838801
129.8,0.124163,-0.0574727
130,0.051853,0.0459934
130.2,0.139333,0.0518598
130.4,-0.0206134,-0.0514147
130.6,0.0683766,0.0160078
130.8,0.128228,-0.0281419
131,0.108215,0.0117274
131.2,0.0696246,0.0174714
131.4,0.120836,0.0540821
131.6,0.0811713,-0.00211632
131.8,0.105934,-0.0413888
132,0.00308356,0.0486605
132.2,0.176889,0.00639951
132.4,0.0842615,0.042947
132.6,0.0772489,-0.02652
132.8,0.109163,0.0215108
133,0.0314983,0.0178362
133.2,0.0990461,-0.0117962
133.4,0.0781182,-0.0403328
133.6,0.119245,0.0666661
133.8,0.0723048,-0.0253664
134,0.0829793,-0.00298243
134.2,0.0273505,-0.0259558
134.4,-0.0240024,-0.0201661
134.6,0.0663831,-0.0493786
134.8,0.0776127,0.00949884
135,0.155625,-0.0426801
135.2,0.0923469,-0.020147
135.4,0.032129,0.00516988
135.6,0.0339896,-0.0410572
135.8,0.0035983,-0.0241304
136,0.1467,0.00422804
136.2,0.0470685,-0.0116666
136.4,0.0344394,0.0231243
136.6,0.0941398,-0.0079649
136.8,0.080915,-0.0172566
137,0.109135,-0.0235517
137.2,0.0158538,0.0188433
137.4,0.0628764,0.0293276
137.6,0.0445069,-0.0305201
137.8,0.149363,0.0371556
138,0.046696,-0.00364733
138.2,0.0374897,-0.016464
138.4,0.112196,0.00482152
138.6,-0.00231525,-0.0709121
138.8,0.0937794,-0.00727648
139,0.0470037,0.0496389
139.2,0.0622458,-0.014038
139.4,0.0248597,0.0101411
139.6,0.0393324,0.0570884
139.8,0.0566443,0.0047435
140,0.039095,0.0853412
140.2,0.0131927,0.0447627
140.4,0.0764238,-0.0195661
140.6,0.102439,-0.00553506
140.8,0.0614104,0.0175817
141,0.0644237,0.0219358
141.2,0.148445,-0.0198648
141.4,0.0834163,-0.00941643
141.6,0.0569143,0.0219777
141.8,0.120727,0.0129628
142,0.0145729,0.0258546
142.2,0.113759,-0.0115442
142.4,-0.00453505,-0.0223764
142.6,0.089241,0.0162427
142.8,0.147913,-0.0523461
143,-0.0262529,0.000544022
143.2,0.104643,0.0258543
143.4,0.0274141,-0.0529497
143.6,0.091394,0.0487999
143.8,0.026994,-0.00804081
144,0.0358041,-0.0338511
144.2,0.14438,-0.0401497
144.4,0.0195288,-0.00184359
144.6,0.035317,0.0235477
144.8,0.0646525,0.00307888
145,0.0724626,0.0417142
145.2,0.0618115,-0.0264127
145.4,0.00890842,0.0488775
145.6,-0.0508943,0.0372035
145.8,0.113128,-0.0369088
146,0.0479568,0.0674242
146.2,0.0657254,-0.00964656
146.4,0.0153867,0.0453173
146.6,-0.0317512,0.0261501
146.8,-0.0129047,0.0492568
147,0.0717276,0.0574332
147.2,-0.0424818,0.0189965
147.4,0.0332907,0.0339493
147.6,0.121162,0.0501025
147.8,0.100306,0.00177738
148,0.0509691,-0.0019549
148.2,0.0124018,-0.00758301
148.4,0.0701146,-0.00183552
148.6,0.0744925,-0.0741359
148.8,0.063703,0.0172233
149,0.0722007,0.0901206
149.2,0.0673769,-0.0298115
149.4,0.141678,0.0176335
149.6,0.0980968,0.00571916
149.8,0.092477,0.0651323
150,0.109445,-0.115413
150.2,-0.0490768,0.13044
150.4,0.0710983,0.0496266
150.6,0.046947,-0.0492251
150.8,0.114434,0.0456752
151,0.0437272,-0.0302667
151.2,0.0708424,-0.0156284
151.4,0.0306333,0.0499933
151.6,0.0346366,0.00546661
151.8,0.105323,-0.0752298
152,0.02911,0.0358317
152.2,0.0410177,-0.0451879
152.4,0.0850168,0.0187997
152.6,0.0356309,-0.0209515
152.8,0.0462578,-0.0149035
153,0.0271015,-0.0363686
153.2,0.072749,-0.0393396
153.4,-0.000470334,-0.00408879
153.6,0.0355582,0.00970389
153.8,0.107943,0.0031824
154,0.00928656,0.026767
154.2,0.0999107,0.0629518
154.4,0.0609732,-0.0145066
154.6,0.0918294,-0.0116374
154.8,0.0770132,-0.0301164
155,0.129579,-0.00302973
155.2,0.123087,0.0681133
155.4,0.0373422,-0.0215775
155.6,0.0394352,-0.0565198
155.8,0.0309906,-0.0137969
156,0.0775098,-0.0291173
156.2,0.0150321,0.063545
156.4,-0.0103497,0.0355375
156.6,0.0289123,0.0675951
156.8,0.0559024,0.0188787
157,0.0924919,0.0214501
157.2,0.069583,-0.011849
157.4,0.0476289,0.0534272
157.6,0.0119415,-0.117219
157.8,-0.000758944,0.0663676
158,0.0606174,0.0571473
158.2,0.0518219,-0.000840876
158.4,0.106031,-0.0295959
158.6,0.0483327,0.0510022
158.8,0.0784053,-0.0215191
159,-0.0284835,0.00885755
159.2,-0.00561659,0.0246998
159.4,0.0374637,-0.0709562
159.6,0.0271509,-0.0352917
159.8,0.0567911,0.00735043
160,-0.0500147,0.040508
160.2,0.0386816,-0.0568648
160.4,0.0279334,-0.00101822
160.6,0.0796335,-0.0285506
160.8,0.014912,-0.00879041
161,0.0434695,0.0443723
161.2,0.123323,0.0334365
161.4,0.0279149,0.0245069
161.6,0.0238855,-0.0249554
161.8,0.0339331,0.0438896
162,0.0746663,-0.00477668
162.2,0.0728416,-0.0288289
162.4,0.10652,-0.0417661
162.6,0.0122223,0.00343282
162.8,0.045016,0.00283231
163,0.0618678,-0.0227335
163.2,0.0697665,0.0558348
163.4,0.0415162,-0.0374825
163.6,0.0473462,-0.0285602
163.8,6.0875e-005,-0.0902676
164,0.0319429,-0.0913396
164.2,0.12444,-0.0201155
164.4,0.0380728,0.0319887
164.6,0.0890645,-0.0511251
164.8,0.133514,0.033367
165,0.0925627,0.00705016
165.2,0.0150196,-0.000372788
165.4,0.0682974,-0.0187747
165.6,0.00454433,-0.0864794
165.8,0.0949105,-0.00196625
166,0.0182681,-0.0563249
166.2,0.0695076,0.0128653
166.4,0.0635322,-0.0810641
166.6,0.0510945,0.0454511
166.8,0.0658435,-0.0146576
167,-0.0346056,0.0971506
167.2,0.100402,0.0717588
167.4,0.0199685,0.0226183
167.6,0.0625718,0.0360984
167.8,0.0282455,0.0230331
168,0.0592246,-0.0403844
168.2,0.0860173,-0.0355662
168.4,0.0727794,-0.0378356
168.6,0.02069,-0.0124551
168.8,0.0391205,0.0899306
169,-0.00799561,-0.0271619
169.2,0.0659282,-0.00599498
169.4,0.0443705,-0.0524179
169.6,0.0541902,0.00013677
169.8,0.105377,-0.0339273
170,-0.0271962,-0.0354517
170.2,0.0516612,-0.0341496
170.4,0.108228,0.0252263
170.6,0.0621255,-0.00436807
170.8,0.0526837,0.00705733
171,0.117531,0.0163291
171.2,0.0309617,0.00909803
171.4,0.029741,0.00286021
171.6,0.0618926,0.0466515
171.8,0.0849423,-0.0252677
172,0.101161,0.0113306
172.2,0.0355811,-0.013763
172.4,0.102621,-0.0159408
172.6,0.00735484,0.00621997
172.8,0.0992339,0.107639
173,0.0401572,-0.0182965
173.2,0.0844947,-0.0248129
173.4,0.0885278,0.00793723
173.6,0.0307965,-0.0189119
173.8,0.0836787,0.00248176
174,0.0554448,-0.0196057
174.2,0.00963143,0.0188614
174.4,0.0605968,0.034139
174.6,0.0609789,0.0305559
174.8,-0.0144319,0.0514922
175,0.0741558,-0.0602087
175.2,0.0427057,-0.00618218
175.4,0.045338,-0.0568301
175.6,0.0995557,-0.00152239
175.8,0.0419135,-0.000280011
176,0.0471066,-0.0137115
176.2,0.0354135,-0.0621348
176.4,0.0849804,0.0121953
176.6,0.0508698,-0.0631785
176.8,0.0781707,-0.0461859
177,0.0799407,-0.0416692
177.2,0.0546689,0.0418997
177.4,0.0220881,0.00588119
177.6,0.0524014,0.00830309
177.8,0.067981,-0.0402787
178,0.00622725,-0.0133222
178.2,0.0453466,0.062007
178.4,0.0217811,-0.0467196
178.6,0.0399308,-0.0234182
178.8,0.0402955,-0.0332856
179,0.0639682,-0.0258793
179.2,0.055359,-0.0681066
179.4,0.146478,0.00797253
179.6,0.099279,0.03072
179.8,-0.0116748,-0.0110578
180,0.120534,-0.035459
180.2,0.0186689,-0.0558178
180.4,-0.00612871,0.0182384
180.6,0.0412784,-0.0256369
180.8,0.00982852,0.0248687
181,-0.00196115,-0.0584549
181.2,0.113044,0.0121647
181.4,-0.00537069,0.0165894
